DIV,WD,County,Station Name,Data Source,DWR Abbrev,USGS Station ID,Station Status,Station Type,Date Time,Variable,Stage,Amount,Units,Flag,More Information,Location,UTM x,UTM y,Location Accuracy
1,6,BOULDER,SOUTH BOULDER CREEK BELOW GROSS RESERVOIR,Co. Division of Water Resources,BOCBGRCO,06729450,Active,Stream,04/10/2019 12:15:00 PM,DISCHRG,1.08,109,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=BOCBGRCO&MTYPE=DISCHRG,"(39.938351, -105.347906)",470276.8,4420971.5,User supplied
1,6,BOULDER,SOUTH BOULDER CREEK DIVERSION NEAR ELDORADO SPRINGS,Co. Division of Water Resources,BOSDELCO,,Active,Diversion,04/10/2019 12:30:00 PM,DISCHRG,1.34,76.1,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=BOSDELCO&MTYPE=DISCHRG,"(39.931813, -105.308432)",473647,4420234,User supplied
1,6,BOULDER,SOUTH BOULDER CREEK NEAR ELDORADO SPRINGS,Co. Division of Water Resources,BOCELSCO,,Active,Stream,04/10/2019 11:15:00 AM,DISCHRG,2.36,29.5,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=BOCELSCO&MTYPE=DISCHRG,"(39.931597, -105.30499)",473940.9,4420209,
1,6,GILPIN,MOFFAT WATER TUNNEL AT EAST PORTAL,Co. Division of Water Resources,MOFTUNCO,09022500,Active,Diversion,04/10/2019 02:30:00 PM,DISCHRG,0.31,9.34,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=MOFTUNCO&MTYPE=DISCHRG,"(39.901866, -105.64542)",444822,4417060,
1,6,JEFFERSON,COAL CREEK NEAR PLAINVIEW,Co. Division of Water Resources,COCREPCO,06730300,Active,Stream,04/10/2019 02:45:00 PM,DISCHRG,0.79,7.28,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=COCREPCO&MTYPE=DISCHRG,"(39.876191, -105.277872)",476239,4414052,
1,6,WELD,"BOULDER CREEK AT MOUTH, NEAR LONGMONT, CO.",U.S. Geological Survey (Data Provider),BOCLONCO,06730500,Active,Stream,04/10/2019 02:00:00 PM,DISCHRG,,42.9,CFS,,http://waterdata.usgs.gov/nwis/uv?06730500,"(40.138778, -105.020222)",498277,4443161,User supplied
1,6,WELD,GODDING - HIGHLAND SOUTH SIDE DIVERSION,Co. Division of Water Resources,GODHSSCO,,Active,Diversion,04/10/2019 02:30:00 PM,DISCHRG,,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=GODHSSCO&MTYPE=DISCHRG,"(40.123734, -105.014293)",498783,4441490,Digitized
1,6,WELD,GOODING A AND D PLUMB DITCH,"Cooperative Program of CDWR, NCWCD & LSPWCD",GOOPLMCO,,Active,Diversion,04/10/2019 02:00:00 PM,DISCHRG,0.09,0.52,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=GOOPLMCO&MTYPE=DISCHRG,"(40.094038, -105.054468)",495357,4438196,
1,6,WELD,IDAHO CREEK DIVERSION FROM BOULDER CREEK,Co. Division of Water Resources,IDACRKCO,,Active,Diversion,04/10/2019 02:30:00 PM,DISCHRG,,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=IDACRKCO&MTYPE=DISCHRG,"(40.109242, -105.036643)",496878,4439882,Digitized
1,6,WELD,RURAL DITCH,"Cooperative Program of CDWR, NCWCD & LSPWCD",RURDITCO,,Active,Diversion,04/10/2019 01:45:00 PM,DISCHRG,0,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=RURDITCO&MTYPE=DISCHRG,"(40.12506, -105.022487)",498084,4441638,
1,7,ADAMS,BRANNAN LAKES INLET,Co. Division of Water Resources,BRNINLCO,,Active,Stream,04/10/2019 02:30:00 PM,DISCHRG,,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=BRNINLCO&MTYPE=DISCHRG,"(39.835435, -104.973282)",502287,4409492,GPS
1,7,ADAMS,CC PRD WEST SPRAT-PLATTE PIT,Co. Division of Water Resources,LCCWSCCO,,Active,Stream,04/10/2019 02:30:00 PM,DISCHRG,,0.42,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=LCCWSCCO&MTYPE=DISCHRG,"(39.877755, -104.93023)",505967,4414191,GPS
1,7,ADAMS,CLEAR CREEK AND PLATTE RIVER DITCH AKA LOWER CLEAR CREEK,Co. Division of Water Resources,CLPDITCO,0700547A,Active,Diversion,04/10/2019 02:15:00 PM,DISCHRG,,5.18,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=CLPDITCO&MTYPE=DISCHRG,"(39.820249, -104.993351)",500569,4407807,
1,7,ADAMS,CLEAR CREEK AT DERBY,Co. Division of Water Resources,CLEDERCO,06720000,Active,Stream,04/10/2019 02:00:00 PM,DISCHRG,2.83,9.88,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=CLEDERCO&MTYPE=DISCHRG,"(39.827555, -104.955733)",503789.1,4408618,
1,7,ADAMS,COLORADO AGRICULTURAL DITCH,Co. Division of Water Resources,COADITCO,0700549A,Active,Diversion,04/10/2019 02:15:00 PM,DISCHRG,,5.34,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=COADITCO&MTYPE=DISCHRG,"(39.820286, -104.993363)",500568,4407811,
1,7,ADAMS,COORS BYPASS GATE 2,Co. Division of Water Resources,COOBY2CO,,Active,Diversion,04/10/2019 01:30:00 PM,DISCHRG,,0.01,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=COOBY2CO&MTYPE=DISCHRG,"(39.816306, -105.0016)",499863.1,4407369.3,GPS
1,7,ADAMS,FISHER DITCH,Co. Division of Water Resources,FISDITCO,,Active,Diversion,04/10/2019 02:30:00 PM,DISCHRG,,2.65,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=FISDITCO&MTYPE=DISCHRG,"(39.798324, -105.03197)",497263,4405374,
1,7,ADAMS,FISHER DITCH DELIVERY TO CHEROKEE POWER PLANT,Co. Division of Water Resources,FISCOPCO,,Active,Stream,04/10/2019 02:30:00 PM,DISCHRG,,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=FISCOPCO&MTYPE=DISCHRG,"(39.812023, -104.96003)",503421.9,4406894.5,
1,7,ADAMS,FISHER DITCH RETURN,Co. Division of Water Resources,FISRTNCO,,Active,Diversion,04/10/2019 08:30:00 AM,DISCHRG,,6.11,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=FISRTNCO&MTYPE=DISCHRG,"(39.799009, -105.029681)",497459,4405450,
1,7,ADAMS,JIM BAKER RESERVOIR INLET FROM MANHART,Co. Division of Water Resources,JBRINLCO,,Active,Stream,04/10/2019 02:30:00 PM,DISCHRG,,0.04,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=JBRINLCO&MTYPE=DISCHRG,"(39.806672, -105.043657)",496263,4406301,
1,7,ADAMS,JIM BAKER RESERVOIR OUT TO CLEAR CREEK,Co. Division of Water Resources,JBROUTCO,,Active,Stream,04/10/2019 02:30:00 PM,DISCHRG,,0.04,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=JBROUTCO&MTYPE=DISCHRG,"(39.80478, -105.03543)",496968,4406090,
1,7,ADAMS,KERSHAW DITCH,Co. Division of Water Resources,KERDITCO,,Active,Diversion,04/10/2019 02:30:00 PM,DISCHRG,,1.67,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=KERDITCO&MTYPE=DISCHRG,"(39.796951, -105.042366)",496373,4405222,
1,7,ADAMS,KERSHAW DITCH RETURN TO CLEAR CREEK,Co. Division of Water Resources,KERRTNCO,,Active,Diversion,04/10/2019 02:30:00 PM,DISCHRG,,1.84,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=KERRTNCO&MTYPE=DISCHRG,"(39.796888, -105.042704)",496344,4405215,
1,7,ADAMS,"LITTLE DRY CREEK AT WESTMINSTER, CO",U.S. Geological Survey (Data Provider),LDCWESCO,06719840,Active,Stream,04/10/2019 02:50:00 PM,DISCHRG,,24.7,CFS,,http://waterdata.usgs.gov/nwis/uv?06719840,"(39.826559, -105.040058)",496572,4408508,
1,7,ADAMS,SHEETS PONDS FROM KERSHAW DITCH,Co. Division of Water Resources,KERSHTCO,,Active,Stream,04/10/2019 12:30:00 PM,DISCHRG,,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=KERSHTCO&MTYPE=DISCHRG,"(39.797131, -105.042915)",496326,4405242,
1,7,CLEAR CREEK,CHICAGO CREEK BELOW IDAHO SPRINGS RESERVOIR,Co. Division of Water Resources,CHIIDSCO,,"No gage height recorded, gage is closed for winter, seasonal site",Stream,11/02/2018 09:30:00 AM,DISCHRG,0.05,0.08,CFS,Ssn,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=CHIIDSCO&MTYPE=DISCHRG,"(39.645128, -105.615255)",447211,4388552,
1,7,CLEAR CREEK,CHICAGO CREEK BLW DEVILS CANYON NR IDAHO SPRGS C,Co. Division of Water Resources,CHIDEVCO,06717400,Winter Operations,Stream,11/21/2018 12:45:00 PM,DISCHRG,1.06,-888,CFS,wtr op,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=CHIDEVCO&MTYPE=DISCHRG,"(39.716986, -105.572152)",450960.9,4396501.5,User supplied
1,7,CLEAR CREEK,"CLEAR CR. ABV. GEORGETOWN LAKE NR GEORGETOWN, CO",Co. Division of Water Resources,CLEGLKCO,394308105413800,Winter Operations,Stream,04/10/2019 02:30:00 PM,DISCHRG,2.29,20.6,CFS,wtr op,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=CLEGLKCO&MTYPE=DISCHRG,"(39.718876, -105.694448)",440479.4,4396786.5,User supplied
1,7,CLEAR CREEK,CLEAR CREEK ABV WEST FORK CLEAR CREEK NR EMPIRE,U.S. Geological Survey (Data Provider),CLEWFOCO,06715000,Active,Stream,04/10/2019 02:00:00 PM,DISCHRG,,21.2,CFS,,http://waterdata.usgs.gov/nwis/uv?06715000,"(39.751932, -105.661947)",443292.2,4400434.1,User supplied
1,7,CLEAR CREEK,CLEAR CREEK NEAR LAWSON,U.S. Geological Survey (Data Provider),CLELAWCO,06716500,Active,Stream,04/10/2019 02:45:00 PM,DISCHRG,,43,CFS,,http://waterdata.usgs.gov/nwis/uv?06716500,"(39.765821, -105.626112)",446372.9,4401953.5,User supplied
1,7,CLEAR CREEK,"FALL RIVER NEAR IDAHO SPRINGS, CO.",Co. Division of Water Resources,FALIDACO,06717000,Winter Operations,Stream,03/08/2019 05:45:00 PM,DISCHRG,-0.34,0,CFS,wtr op,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=FALIDACO&MTYPE=DISCHRG,"(39.755409, -105.556547)",452325.4,4400757.5,
1,7,CLEAR CREEK,"GEORGETOWN LAKE NEAR GEORGETOWN, CO",Co. Division of Water Resources,GEOLAKCO,394359105411901,Active,Reservoir,04/10/2019 02:15:00 PM,STORAGE,8447.22,348,AF,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=GEOLAKCO&MTYPE=STORAGE,"(39.733043, -105.68917)",440943.9,4398355.5,User supplied
1,7,CLEAR CREEK,GUANELLA RESERVOIR,Co. Division of Water Resources,GUARESCO,0704030C,Active,Reservoir,04/10/2019 02:15:00 PM,STORAGE,8618.08,-888,AF,M,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=GUARESCO&MTYPE=STORAGE,"(39.758776, -105.694773)",440486,4401215,
1,7,CLEAR CREEK,GUANELLA RESERVOIR (OUTFLOW),Co. Division of Water Resources,GUAOUTCO,0704030B,Active,Stream,04/10/2019 02:15:00 PM,DISCHRG,,9.91,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=GUAOUTCO&MTYPE=DISCHRG,"(39.758737, -105.694689)",440493.7,4401210.5,
1,7,CLEAR CREEK,GUANELLA RESERVOIR INFLOW,Co. Division of Water Resources,GUAINFCO,0704030A,Active,Stream,04/10/2019 02:15:00 PM,DISCHRG,,0.26,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=GUAINFCO&MTYPE=DISCHRG,"(39.758776, -105.694773)",440486,4401215,
1,7,CLEAR CREEK,"IDAHO SPRINGS STORAGE RESERVOIR ABOVE IDAHO SPRINGS, CO",Co. Division of Water Resources,IDSRESCO,,Active,Reservoir,04/10/2019 02:30:00 PM,STORAGE,24.73,221,AF,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=IDSRESCO&MTYPE=STORAGE,"(39.646335, -105.617156)",447048.8,4388687,
1,7,CLEAR CREEK,"LEAVENWORTH CREEK @ MOUTH NR GEORGETOWN, CO",U.S. Geological Survey (Data Provider),LVNGEOCO,06714800,Active,Stream,04/10/2019 02:00:00 PM,DISCHRG,,1.98,CFS,,http://waterdata.usgs.gov/nwis/uv?06714800,"(39.68721, -105.700282)",439952,4393275.8,User supplied
1,7,CLEAR CREEK,STRAIGHT CR. TUNNEL AT EAST PORTAL OF EISENHOWER,Co. Division of Water Resources,STCTUNCO,,Active,Diversion,04/10/2019 02:30:00 PM,DISCHRG,0.13,0.13,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=STCTUNCO&MTYPE=DISCHRG,"(39.679179, -105.903129)",422549,4392540,User supplied
1,7,CLEAR CREEK,"WEST FORK CLEAR CREEK ABV MOUTH NR EMPIRE, CO",U.S. Geological Survey (Data Provider),WFCEMPCO,06716100,Active,Stream,04/10/2019 02:00:00 PM,DISCHRG,,30,CFS,,http://waterdata.usgs.gov/nwis/uv?06716100,"(39.758876, -105.660003)",443464.4,4401203.6,User supplied
1,7,GILPIN,DORY LAKE,Co. Division of Water Resources,DORYLKCO,,Active,Reservoir,09/30/1999 12:00:00 AM,STORAGE,,,,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=DORYLKCO&MTYPE=STORAGE,"(39.848158, -105.473507)",459493,4411011,Digitized
1,7,GILPIN,DORY LAKE INLET DITCH,Co. Division of Water Resources,DORYINCO,,Active,Diversion,04/10/2019 01:15:00 PM,DISCHRG,,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=DORYINCO&MTYPE=DISCHRG,"(39.847219, -105.474647)",459394,4410908,GPS
1,7,GILPIN,"NORTH CLEAR CREEK ABOVE MOUTH NR BLACKHAWK, CO",U.S. Geological Survey (Data Provider),NCCBLACO,06718550,Active,Stream,04/10/2019 02:15:00 PM,DISCHRG,,5.69,CFS,,http://waterdata.usgs.gov/nwis/uv?06718550,"(39.748877, -105.399716)",465755.6,4399962,User supplied
1,7,GRAND,BERTHOUD PASS DITCH AT BERTHOUD PASS,Co. Division of Water Resources,BERDITCO,09021500,Winter Operations,Diversion,04/07/2019 11:15:00 AM,DISCHRG,-0.23,-999,CFS,wtr op,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=BERDITCO&MTYPE=DISCHRG,"(39.798881, -105.776953)",433485,4405724,
1,7,JEFFERSON,AGRICULTURAL DITCH,Co. Division of Water Resources,AGGDITCO,,Active,Diversion,04/10/2019 02:30:00 PM,DISCHRG,,7.68,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=AGGDITCO&MTYPE=DISCHRG,"(39.75746, -105.218197)",481309,4400861,
1,7,JEFFERSON,AGRICULTURAL DITCH RETURN TO CLEAR CREEK,Co. Division of Water Resources,AGGRTNCO,,Active,Diversion,04/10/2019 02:30:00 PM,DISCHRG,,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=AGGRTNCO&MTYPE=DISCHRG,"(39.76729, -105.187592)",483933,4401946,
1,7,JEFFERSON,ARVADA (BLUNN) RESERVOIR RELEASE TO RALSTON CREEK,Co. Division of Water Resources,ARVRCKCO,,Active,Stream,04/10/2019 02:30:00 PM,DISCHRG,,0.11,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=ARVRCKCO&MTYPE=DISCHRG,"(39.821062, -105.198453)",483016,4407916,
1,7,JEFFERSON,ARVADA CROKE CANAL RELEASE TO RALSTON CREEK,Co. Division of Water Resources,ARVAUGCO,,Active,Diversion,04/10/2019 02:30:00 PM,DISCHRG,,1.54,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=ARVAUGCO&MTYPE=DISCHRG,"(39.820589, -105.173353)",485164,4407859,
1,7,JEFFERSON,CHURCH DITCH,Co. Division of Water Resources,CHUDITCO,,Active,Diversion,04/10/2019 02:30:00 PM,DISCHRG,,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=CHUDITCO&MTYPE=DISCHRG,"(39.752985, -105.244004)",479097,4400370,
1,7,JEFFERSON,CHURCH DITCH RETURN TO RALSTON FOR NORTHGLENN,Co. Division of Water Resources,CHURALCO,,Active,Diversion,04/10/2019 02:30:00 PM,DISCHRG,,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=CHURALCO&MTYPE=DISCHRG,"(39.820767, -105.195342)",483283,4407882,
1,7,JEFFERSON,CHURCH DITCH TO CLEAR CREEK (BLACK HAWK AUG RETURN),Co. Division of Water Resources,CHUAUGCO,,Active,Diversion,01/16/2019 01:00:00 PM,DISCHRG,,-999,CFS,B,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=CHUAUGCO&MTYPE=DISCHRG,"(39.753049, -105.243514)",479139,4400377,
1,7,JEFFERSON,CLEAR CREEK AT CROKE CANAL DIVERSION,Co. Division of Water Resources,CLECROCO,,Rating being developed or revised,Stream,04/10/2019 02:15:00 PM,DISCHRG,-2.14,-888,CFS,Rat,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=CLECROCO&MTYPE=DISCHRG,"(39.768501, -105.193678)",483412,4402081.5,
1,7,JEFFERSON,CLEAR CREEK AT GOLDEN,U.S. Geological Survey (Data Provider),CLEGOLCO,06719505,Active,Stream,04/10/2019 02:45:00 PM,DISCHRG,,61.4,CFS,,http://waterdata.usgs.gov/nwis/uv?06719505,"(39.753043, -105.235267)",479845.5,4400374.4,User supplied
1,7,JEFFERSON,COORS APOD #3 DIVERSION,Co. Division of Water Resources,CRSAP3CO,,Active,Diversion,04/10/2019 02:30:00 PM,DISCHRG,,2.4,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=CRSAP3CO&MTYPE=DISCHRG,"(39.771271, -105.170917)",485362,4402385,
1,7,JEFFERSON,COORS AUG STATION NO 1,Co. Division of Water Resources,CRSAS1CO,,Active,Diversion,04/10/2019 11:15:00 AM,DISCHRG,,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=CRSAS1CO&MTYPE=DISCHRG,"(39.771673, -105.165534)",485824,4402428,GPS
1,7,JEFFERSON,COORS B2/B6 LAKES FROM WANNAMAKER DITCH,Co. Division of Water Resources,COOB2LCO,,Active,Stream,04/10/2019 01:30:00 PM,DISCHRG,,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=COOB2LCO&MTYPE=DISCHRG,"(39.771937, -105.187428)",483949,4402461,GPS
1,7,JEFFERSON,MANHART DITCH,Co. Division of Water Resources,MAHDITCO,,Active,Diversion,04/10/2019 02:30:00 PM,DISCHRG,,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=MAHDITCO&MTYPE=DISCHRG,"(39.802813, -105.067905)",494187,4405874,
1,7,JEFFERSON,COORS B4 LAKE FROM ROCKY MOUNTAIN DITCH,Co. Division of Water Resources,COOB4LCO,,Active,Stream,04/10/2019 02:30:00 PM,DISCHRG,,2.76,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=COOB4LCO&MTYPE=DISCHRG,"(39.762626, -105.167895)",485619,4401425,
1,7,JEFFERSON,COORS B7 LAKE FROM WANNAMAKER DITCH,Co. Division of Water Resources,COOB7LCO,,Active,Stream,04/10/2019 02:30:00 PM,DISCHRG,,4.2,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=COOB7LCO&MTYPE=DISCHRG,"(39.772546, -105.185212)",484138,4402529,
1,7,JEFFERSON,COORS COOLING WATER RETURN BELOW INLET,Co. Division of Water Resources,CRSRTNCO,,Active,Diversion,04/10/2019 02:30:00 PM,DISCHRG,,56.5,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=CRSRTNCO&MTYPE=DISCHRG,"(39.758063, -105.218538)",481280,4400928,
1,7,JEFFERSON,COORS HOT WELL #1 COOLING WATER RETURN,Co. Division of Water Resources,CRSHW1CO,,Active,Diversion,04/09/2019 04:30:00 AM,DISCHRG,,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=CRSHW1CO&MTYPE=DISCHRG,"(39.760945, -105.214461)",481630,4401247,
1,7,JEFFERSON,COORS HOT WELL #2 COOLING WATER RETURN,Co. Division of Water Resources,CRSHW2CO,,Active,Diversion,04/10/2019 10:30:00 AM,DISCHRG,,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=CRSHW2CO&MTYPE=DISCHRG,"(39.76034, -105.214984)",481585,4401180,
1,7,JEFFERSON,COORS IND DITCH,Co. Division of Water Resources,CRSINDCO,,Active,Diversion,04/10/2019 02:30:00 PM,DISCHRG,,66.7,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=CRSINDCO&MTYPE=DISCHRG,"(39.75809, -105.218561)",481278,4400931,
1,7,JEFFERSON,COORS SOUTH LOOP COOLING WATER RETURN,Co. Division of Water Resources,CRSSLPCO,,Active,Diversion,04/10/2019 02:30:00 PM,DISCHRG,,7.91,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=CRSSLPCO&MTYPE=DISCHRG,"(39.76254, -105.211938)",481846.5,4401423.5,
1,7,JEFFERSON,COORS TREATMENT BACKWASH RETURN TO CLEAR CREEK,Co. Division of Water Resources,COOTRECO,,Active,Diversion,04/10/2019 02:30:00 PM,DISCHRG,,1.79,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=COOTRECO&MTYPE=DISCHRG,"(39.768138, -105.175089)",485004,4402038,
1,7,JEFFERSON,FARMERS HIGHLINE CANAL,Co. Division of Water Resources,FHLDITCO,,Active,Diversion,04/10/2019 01:30:00 PM,DISCHRG,,55.1,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=FHLDITCO&MTYPE=DISCHRG,"(39.759986, -105.216851)",481425,4401141,
1,7,JEFFERSON,FARMERS HIGHLINE GAYNO RT TO CLEAR CREEK,Co. Division of Water Resources,FARHLGCO,,Active,Diversion,04/10/2019 02:30:00 PM,DISCHRG,,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=FARHLGCO&MTYPE=DISCHRG,"(39.770424, -105.193648)",483415,4402295,
1,7,JEFFERSON,FARMERS HIGHLINE RETURN TO CLEAR CREEK FOR COORS,Co. Division of Water Resources,FHLAUGCO,,Active,Diversion,04/10/2019 02:30:00 PM,DISCHRG,,0.58,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=FHLAUGCO&MTYPE=DISCHRG,"(39.759806, -105.216617)",481445,4401121,
1,7,JEFFERSON,FARMERS HIGHLINE RETURN TO RALSTON CREEK FOR ARVADA,Co. Division of Water Resources,FHLARVCO,0702326A,Active,Diversion,04/10/2019 02:30:00 PM,DISCHRG,,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=FHLARVCO&MTYPE=DISCHRG,"(39.820562, -105.179183)",484665,4407857,GPS
1,7,JEFFERSON,FARMERS HIGHLINE RETURN TO RALSTON FOR WESTMINSTER,Co. Division of Water Resources,FHLRALCO,,Active,Diversion,04/10/2019 02:15:00 PM,DISCHRG,,0.71,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=FHLRALCO&MTYPE=DISCHRG,"(39.820517, -105.179125)",484670,4407852,
1,7,JEFFERSON,FARMERS HIGHLINE TO STANDLEY LAKE,Co. Division of Water Resources,FHLSTACO,,Active,Stream,04/10/2019 02:30:00 PM,DISCHRG,,40.7,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=FHLSTACO&MTYPE=DISCHRG,"(39.852497, -105.111464)",490465,4411392,
1,7,JEFFERSON,GOLDEN EMERGENCY SUPPLY,Co. Division of Water Resources,GDNEMSCO,,Active,Diversion,04/10/2019 02:00:00 PM,DISCHRG,,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=GDNEMSCO&MTYPE=DISCHRG,"(39.752307, -105.245064)",479006,4400295,
1,7,JEFFERSON,GOLDEN NON-POTABLE FLUME,Co. Division of Water Resources,GDNNPFCO,,Active,Diversion,04/10/2019 02:00:00 PM,DISCHRG,,1.52,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=GDNNPFCO&MTYPE=DISCHRG,"(39.740387, -105.212588)",481785,4398965,
1,7,JEFFERSON,GOLDEN NON-POTABLE PUMP,Co. Division of Water Resources,GDNNPPCO,,Active,Diversion,04/10/2019 02:00:00 PM,DISCHRG,,1.03,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=GDNNPPCO&MTYPE=DISCHRG,"(39.752307, -105.245064)",479006,4400295,
1,7,JEFFERSON,GOLDEN RAW WATER SUPPLY,Co. Division of Water Resources,GDNRWSCO,,Active,Diversion,04/10/2019 02:00:00 PM,DISCHRG,,4.18,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=GDNRWSCO&MTYPE=DISCHRG,"(39.752307, -105.245064)",479006,4400295,
1,7,JEFFERSON,LEE AND BAUGH DITCH,Co. Division of Water Resources,LEEBAUCO,,Active,Diversion,04/10/2019 02:30:00 PM,DISCHRG,,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=LEEBAUCO&MTYPE=DISCHRG,"(39.774131, -105.141639)",487870,4402698,GPS
1,7,JEFFERSON,LEE STEWART ESKINS DITCH,Co. Division of Water Resources,LSEDITCO,,Active,Diversion,04/10/2019 02:30:00 PM,DISCHRG,,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=LSEDITCO&MTYPE=DISCHRG,"(39.765051, -105.205846)",482369,4401701,
1,7,JEFFERSON,RALSTON CREEK ABOVE RALSTON RESERVOIR NEAR GOLDEN,Co. Division of Water Resources,RALCRKCO,,Active,Stream,04/10/2019 02:00:00 PM,DISCHRG,0.43,10.6,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=RALCRKCO&MTYPE=DISCHRG,"(39.820519, -105.261967)",477581,4407869,User supplied
